sqft_living,bedrooms,bathrooms,floors,waterfront,condition,yr_built,yr_renovated,price
2950,3,2.5,1.5,0,3,1995,0,820000
1980,4,2.75,1,0,5,1952,0,475000
2850,4,2,1,0,4,1970,0,1275000
1160,3,1,1,0,3,1967,0,380000
2130,3,2,1,0,4,1987,0,397500
2420,5,2.5,1,0,3,1978,0,352000
2820,6,2.5,1,0,5,1967,0,893880
3710,5,3.25,2,0,3,1986,0,635000
1770,3,2.25,2,0,3,1977,0,420000
1260,3,2,1,0,4,1987,0,503000
2330,2,1.75,1,0,4,1953,0,689000
2490,4,2.75,1.5,0,4,1922,0,749500
4090,6,3.75,2,0,3,1984,0,1150000
2800,4,2.5,2,0,3,2001,0,563500
2440,4,3,2,0,3,1981,0,480000
2540,4,3,1,0,3,1977,0,374950
1600,3,2.5,2,0,3,1995,0,308950
2680,4,2.75,1,0,4,1958,0,445000
1220,3,1.5,1,0,4,1968,0,237200
1550,3,1.75,1.5,0,5,1953,0,453500
2080,3,2,1,0,5,1954,0,616500
5000,5,5,2,0,3,2000,0,1250000
630,1,1,1,0,4,1954,0,396000
1070,3,1,1,0,3,1949,0,210000
1900,2,1.75,1,0,3,1919,0,539000
2960,3,2.5,2,0,3,1979,0,605000
1490,3,2,2,0,5,1948,0,437500
1500,3,1.5,1,0,3,1952,0,215000
2410,4,2.5,2,0,3,2000,0,440000
2000,3,1,1,0,3,1939,0,525000
1140,3,1.5,1,0,3,1985,0,319900
1120,3,1,1,0,3,1977,0,335000
2900,3,2.25,2,0,3,1986,0,485000
3220,4,2.25,2,0,4,1976,0,359999
2500,5,2.75,1,0,4,1959,0,799000
1610,3,2.25,1,0,3,1977,0,280000
2250,4,2.75,1.5,0,3,1927,2013,1050000
1240,1,2,2,0,3,1910,0,290000
1660,2,2.25,2,0,3,1995,0,235000
2080,3,1.75,1,0,4,1925,0,495000
1880,3,2.25,2,0,3,1980,0,290000
1050,4,1.5,1,0,4,1969,0,230000
1480,3,1.75,1,0,4,1968,0,234000
2420,4,2.5,2,0,3,2001,0,597400
2190,4,2.5,1,0,4,1966,0,370000
2660,4,2.5,2,0,3,1993,0,755000
2430,3,2.5,2,0,3,1999,0,342000
770,2,1,1,0,3,1918,0,497000
3060,3,1,1,0,5,1959,0,835000
2920,4,2.75,2,0,3,1999,0,730000
1370,3,1,1,0,3,1939,0,655000
1870,3,2.5,2,0,3,1993,0,205000
1800,4,2,1.5,0,3,1918,0,632750
2100,5,3,1,0,3,2013,0,330000
2530,5,2.25,2,0,4,1961,0,527500
3290,4,2.5,2,0,3,2002,0,716500
1890,4,2.5,2,0,3,2006,0,388500
1680,3,1.75,1,0,4,1967,0,530000
2170,3,2.5,2,0,3,2002,0,419000
1200,3,1.75,1,0,4,1978,0,385000
2990,4,2.5,2,0,3,2003,0,655000
3770,4,2.75,2,0,5,1924,0,1695000
1020,2,1,1,0,5,1904,1958,279000
1700,3,1.5,1,0,4,1962,0,262000
1550,4,1,1.5,0,3,1919,0,533000
1680,3,1.75,1,0,3,1950,0,640000
1680,3,2.25,2,0,3,1987,0,285000
1910,4,2.5,1,0,3,1921,1968,458400
3160,5,3.25,1,0,5,1960,0,620000
2020,3,1.5,1,0,4,1956,0,465000
3210,4,3.75,2,0,4,1985,0,690000
2350,3,2.25,1,0,3,1977,0,462500
1910,4,2.5,2,0,3,1994,0,369950
840,2,1,1,0,4,1954,0,124500
2620,4,2.25,1,0,3,1965,0,950000
1220,4,1.5,1,0,3,1965,0,418000
1060,3,1,1,0,4,1927,0,160000
2200,4,2.5,1,0,3,1964,0,457000
2120,2,1.75,1,0,5,1948,0,530000
1250,3,1,1,0,4,1956,0,385000
1440,3,1.75,1,0,4,1958,0,491000
1890,4,2.25,1,0,4,1967,0,521000
1140,3,1,1,0,5,1967,0,255000
2840,5,3,1,0,3,2003,0,292050
1880,6,3,1,0,4,1966,0,326000
750,2,1,1,0,4,1941,0,300000
1630,3,1.75,1,0,3,1979,0,291600
1720,5,1.5,1,0,3,1967,0,435000
1600,3,2.5,3,0,3,2005,0,465000
1230,3,2.25,1.5,0,5,1913,0,200000
1610,3,1.5,1,0,4,1959,0,238000
1320,4,2.5,1,0,4,1956,0,455000
2180,6,3,2,0,3,1980,0,230000
2190,4,2.25,2,0,5,1928,0,808000
1490,3,1,1.5,0,3,1916,0,578500
1463,3,2,3,0,3,2003,0,390000
1800,3,2.5,2,0,3,1989,0,517500
2880,4,2.75,1.5,0,3,1912,2000,755000
1250,3,1.75,1,0,4,1925,0,579500
1670,3,2.75,3,0,3,2014,0,649950
2000,4,1.75,1,0,3,1965,0,228000
2280,4,1.75,1.5,0,5,1926,0,665000
2110,4,2.5,2,0,3,1999,0,689000
2520,4,2.5,1,0,3,1977,0,560000
1590,3,1,1,0,3,1944,0,529000
2100,5,2.5,1,0,5,1970,0,375000
2090,4,2.75,1,0,4,1949,0,325000
3390,4,2.5,2,0,3,1990,0,583000
790,2,1,1,0,3,1932,0,330000
1970,3,2.5,2,0,3,1995,0,262000
2870,4,2.5,2,0,3,2004,0,555000
1110,2,1,1,0,3,1951,0,585000
1940,3,2.75,2,0,3,2008,0,425590
720,2,1,1,0,4,1947,0,235000
710,2,1,1,0,3,1909,0,362362
1370,3,2,1,0,3,1997,0,252000
2690,4,2.5,2,0,3,1992,0,439000
3360,4,2.25,2,0,4,1988,0,465000
1500,4,2,1.5,0,3,1983,0,249900
2600,2,2.5,1,0,5,1926,0,665000
1160,3,1.75,1,0,3,1972,0,370000
1430,2,1,1.5,0,3,1929,0,620000
1870,3,1,1,0,4,1937,0,375000
2560,4,2,1,0,5,1957,0,552625
1160,3,1,1,0,4,1966,0,315500
1680,2,1.75,1,0,4,1983,0,620000
2010,4,2.5,1,0,4,1959,0,510000
2540,4,2.5,2,0,3,1987,0,652500
3240,4,2.5,2,0,3,1998,0,574000
2670,3,2.5,2,0,3,2010,0,430000
1080,3,2,1,0,5,1947,0,390000
1430,3,1,1,0,3,1945,0,466500
1290,2,2.25,2,0,3,1984,0,315000
1240,4,1.5,1,0,3,1971,0,220000
1840,3,1.75,1,0,4,1978,0,325000
1120,3,1,1,0,3,1953,0,365000
2100,3,3.5,2,0,3,1980,0,356000
2030,4,1.75,1,0,3,1950,0,380000
2030,4,2.25,2,0,4,1983,0,579000
890,2,1,1,0,3,1943,0,682000
1750,3,1.75,1,0,4,1968,0,499000
1300,3,1,1,0,3,1968,0,333760
2650,4,2.5,2,0,3,1994,0,745000
1750,3,1.75,1,0,5,1968,0,380000
1440,3,3,3.5,0,3,2005,0,435000
1700,3,2.75,1,0,3,1919,0,520000
3920,4,2.5,2,0,4,1988,0,965000
1470,3,2.25,1,0,4,1959,0,270000
2520,5,2.75,1.5,0,4,1916,0,1100000
2140,3,1.75,1,0,4,1964,0,577500
1550,3,1.75,1,0,3,1911,2011,650000
3180,4,2.5,2,0,4,1986,0,1227500
6510,5,4.25,2,0,4,1980,0,1900000
1440,2,2,1.5,0,3,1983,0,475000
1150,3,1,1,0,4,1970,0,200000
2320,4,2.5,2,0,3,1997,0,397000
1230,3,2,1,0,3,1989,0,383610
2060,4,2.5,2,0,3,1999,0,275000
2783,3,2,2,0,3,1910,1999,840000
2140,4,2.5,2,0,3,1985,0,365000
1420,3,2.75,2,0,3,2004,0,362000
2090,3,1.75,1,0,3,1956,0,350000
1320,2,1.75,1.5,0,3,1980,0,200000
2300,4,2.5,1,0,4,1979,0,299000
3050,4,1.5,1,0,3,1966,0,555000
2960,3,2.25,1,0,4,1953,0,1326000
2520,5,2.75,1,0,4,1960,0,896000
1740,2,1.75,1,0,3,1950,0,550000
1300,2,1,1,0,3,1986,0,324500
1170,3,1,1,0,4,1960,0,312500
1946,4,3.25,2,0,4,1990,0,485000
1250,2,1,1,0,4,1923,0,511000
1230,2,1.5,2,0,3,1983,0,139500
2180,4,2.5,2,0,4,1989,0,464000
1740,3,1.75,1,0,3,1978,0,255000
3830,4,2.5,2,0,3,2004,0,679975
2250,3,2,1,0,4,1964,0,624800
2590,3,2.75,2,0,3,1983,0,920000
2090,3,2.5,1.5,0,4,1928,0,1365000
2400,3,1.5,1,0,4,1964,0,510000
2260,4,2.25,2,0,4,1984,0,289659
2910,4,2.5,2,0,3,1999,0,585000
3640,5,3,2,0,3,2004,0,555000
3770,4,2.75,2,0,4,1964,0,940000
1600,3,2,1,0,4,1979,0,460000
2110,3,2.5,2,0,4,1978,0,319000
1720,3,2.5,2,0,3,2005,0,280000
1100,3,1,1,0,4,1917,0,250000
2620,4,2.5,2,0,3,1990,0,749950
3090,5,2.5,1,0,3,1957,0,458000
1890,3,2.5,2,0,3,2000,0,465000
1850,3,1.75,1,0,3,1977,0,580000
3100,4,2.5,2,0,3,1994,0,700000
2506,4,2.5,2,0,3,2007,0,350000
1700,4,1,1,0,3,1977,0,456000
1550,3,2,1.5,0,3,1983,0,290000
2200,4,2.75,1,0,3,1980,0,475000
1890,3,2.5,2,0,3,2005,0,285000
1140,3,1,1,0,3,1962,0,309000
3740,4,2,2,0,3,2000,0,860000
1940,3,2.25,1,0,3,1979,0,219000
2130,3,2.5,2,0,3,1990,0,546500
1470,2,1,1,0,4,1919,0,338000
1070,2,1,1,0,3,1942,0,505000
1680,4,1.75,1,0,4,1979,0,340000
2730,3,2.25,2,0,3,1990,0,678000
1890,3,1.75,1,0,4,1969,0,800000
1080,1,1,1,0,3,1963,0,112000
1440,3,1.75,1.5,0,4,1925,0,252000
2540,4,2.75,1,0,4,1979,0,335000
2300,3,2,1,0,3,1955,0,610000
1690,3,2,1,0,3,1979,0,245000
1800,3,1.75,1,0,3,1972,0,493500
1770,4,2.25,2,0,3,1986,0,596500
1190,3,2,1.5,0,5,1907,0,245000
1320,3,1.75,1,0,4,1977,0,333500
1290,3,1,1,0,5,1976,0,373000
3000,4,2.5,2,0,3,2008,0,759900
1358,3,2.25,3,0,3,2007,0,317000
1220,3,1.5,1.5,0,5,1914,0,670000
2720,2,2.5,2,1,3,1990,0,985000
1060,3,1.5,1,0,4,1983,0,310000
3020,4,2.5,2,0,3,1997,0,750000
1640,3,2,2,0,3,1987,0,408000
3870,5,3.75,2,0,3,1998,0,900000
2860,4,2.25,1,0,3,1957,0,460000
1740,4,2.5,1,0,4,1952,0,339000
1140,3,2,1,0,3,1909,0,660000
3290,4,3,2,0,3,1990,0,449950
1210,3,1,1,0,3,1930,0,235000
3320,5,2.25,1,0,4,1964,0,769000
1350,2,2,1,0,3,2003,0,428000
1990,3,2.25,2,0,3,1984,0,445000
2060,4,2.5,1,0,3,1974,0,462000
1460,3,1,1.5,0,4,1916,0,775000
2250,4,1.75,1,0,4,1967,0,605000
950,2,1,1,0,4,1946,1995,193500
3140,4,2.5,2,0,3,1991,0,389950
3560,4,3.5,2,0,3,2006,0,790000
1410,2,1,1,0,4,1918,0,442000
2770,4,2.25,2,0,3,1974,0,890000
1864,3,1,1,0,4,1958,0,235000
1930,4,1.75,1,0,3,1959,0,495000
3870,4,2.5,2,0,3,2007,0,600000
2020,3,2,1.5,0,3,1937,0,1400000
1300,3,2,1,0,4,1967,0,251000
3410,4,2.25,2,0,4,1978,0,471000
2370,4,2.5,2,0,3,1995,0,597000
2770,5,3.5,2,0,3,1985,0,804000
1250,3,1.75,1,0,3,1972,0,357000
1690,3,2.5,2,0,3,2014,0,419990
3040,4,2.5,2,0,4,1987,0,725000
2710,3,2.5,2,0,3,2003,0,275000
1190,3,2.25,1,0,3,1984,0,445000
2300,3,2.5,2,0,3,1995,0,510000
1360,4,1,1,0,3,1955,0,330000
1500,3,1,1,0,5,1942,0,270000
1610,4,2,1,0,4,1941,0,495000
1420,4,1.75,2,0,3,1950,2001,225000
1750,3,1.5,1,0,4,1952,0,716528
1510,3,2.5,2,0,4,1991,0,260000
2330,4,2.5,2,0,3,1998,0,471000
2690,5,3.5,2,0,3,1919,1984,690000
1700,5,1.5,1.5,0,3,1937,0,548000
1020,3,1,1,0,4,1928,0,505000
1160,3,1,1,0,3,1966,0,325000
2450,4,2.25,2,0,4,1980,0,682000
2010,3,2.25,2,0,3,1985,0,605000
1370,2,1.75,1,0,4,1975,0,276200
1370,3,1,1.5,0,3,1906,0,530000
1990,3,3,1,0,3,1988,0,245000
2790,4,2.5,2,0,3,1987,0,654950
780,2,1,1,0,3,1939,0,221900
2240,4,2,1,0,4,1926,0,466000
2210,3,2,1,0,3,2003,0,383150
1390,4,1,1,0,3,1924,0,657100
1800,3,2,2,0,3,1988,0,539000
3320,6,3,1,0,4,1977,0,400000
1960,4,2.5,1,0,5,1931,0,215000
850,2,1,1,0,4,1927,0,489000
2980,4,2.5,2,0,3,1994,0,649000
1980,4,1.75,1,0,4,1953,0,700000
790,2,1,1,0,4,1953,0,268500
1800,3,2.5,2,0,3,1996,0,515000
2260,4,2,1,0,3,1978,0,685000
800,2,1.5,2,0,3,2006,0,305000
2490,4,2,1.5,0,3,1926,0,950000
1610,4,2.5,2,0,3,2006,0,292500
1850,4,1.75,1,0,5,1956,0,270000
1850,4,1.75,1,0,5,1956,0,450000
1920,4,1,1.5,0,3,1920,0,535000
1740,3,2.5,2,0,3,2000,0,550000
1430,3,2.25,2,0,3,1996,0,457500
1420,3,1.5,1,0,3,1962,0,136500
1420,3,1.5,1,0,3,1962,0,224097
1560,3,2.5,2,0,3,1994,0,254000
2030,4,2.25,1,0,3,1963,0,335000
3280,5,2.5,2,0,3,2012,0,594950
1360,3,1.75,1,0,3,1983,0,350000
1180,3,1,1,0,3,1970,0,169950
1940,3,2.5,1,0,3,1979,0,432500
1300,2,1.75,2,0,3,1948,0,440000
1650,3,2.25,2,0,3,1985,0,233703
1140,3,1.5,2,0,3,1988,0,310000
2540,3,2.5,2,0,3,1998,0,735000
3440,4,2.75,2,0,3,2014,0,730000
1800,3,1.75,1,0,3,1961,0,257000
1260,2,2.25,3,0,3,2004,0,485000
2370,4,2.25,1,0,3,1959,0,899000
1520,3,1,1.5,0,3,1952,0,279000
1750,4,2,1,0,4,1974,0,225000
2680,3,1.5,2,0,5,1913,0,1355000
1590,3,2.5,2,0,3,2000,0,355000
1560,4,1.75,1,0,4,1967,0,382500
2000,3,2.5,2,0,4,1992,0,324360
2380,3,1.75,1.5,0,3,1966,0,315000
2230,2,1,2,0,3,1951,0,426000
2820,5,2.5,2,0,3,2003,0,395000
1570,3,1,1.5,0,5,1922,0,212644
1845,3,3,2,0,5,1947,0,510000
830,2,1,1,0,3,1939,0,85000
830,2,1,1,0,3,1939,0,235000
2030,4,2.5,2,0,3,2001,0,295000
1430,3,2.5,1.5,0,4,1910,0,720001
1510,3,1,1,0,4,1940,0,313950
1510,3,1,1,0,4,1940,0,415000
1610,3,1.75,1,0,3,1981,0,305000
1600,3,1.5,1.5,0,3,1906,0,625000
1420,3,1,1,0,4,1961,0,490000
1660,3,2,2,0,4,1987,0,269950
4230,5,4,2,1,3,1949,1985,2700000
3310,4,3,2.5,0,5,1900,0,829000
2470,4,2.5,1,0,4,1987,0,635000
1040,3,1,1,0,3,1959,0,217500
1850,4,1.75,1,0,3,1965,0,270000
4610,3,3,2,0,3,1947,1999,1245000
2480,4,2.5,2,0,3,2007,0,480000
2130,3,1.75,1,0,3,1954,0,575000
2350,4,2.75,2,0,3,2001,0,426950
920,3,1,1,0,3,1960,0,125000
920,3,1,1,0,3,1960,0,208000
1780,4,2,1,0,4,1976,0,325000
2690,7,4,1,0,4,1960,0,597157
3010,4,2.5,2.5,0,3,2006,0,728725
3180,5,2,1,0,3,1968,0,708000
4120,4,3,2,0,3,2005,0,1300000
1280,3,1,1,0,4,1977,0,405000
1690,4,2.75,1.5,0,3,1945,0,550000
2320,4,2.5,2,0,3,2006,0,451000
3090,5,3.75,2,0,3,2014,0,540500
5050,5,3.5,2,0,3,2001,0,1025000
1640,4,1,1,0,3,1963,0,218000
2170,4,2.25,1,0,3,1974,0,562000
3140,4,2.5,2,0,4,1977,0,401500
1090,2,1,1,0,3,1954,0,196700
1930,3,1.75,1,0,4,1975,0,583000
2100,5,2.5,1,0,4,1974,0,309900
3110,4,3,2,0,3,1995,0,485000
930,3,1,1,0,4,1926,0,465000
2050,4,2.25,2,0,4,1984,0,595000
1160,3,1,1,0,4,1958,0,254000
1820,3,2.75,2,0,3,1994,0,488500
2110,4,2.5,2,0,3,1977,0,260000
870,2,1,1,0,4,1944,0,166000
1080,2,1.5,1,0,3,1923,0,440000
1260,3,2,2,0,5,1943,0,375000
900,2,1,1,0,4,1944,0,529500
750,2,1,1,0,4,1934,0,338000
1800,3,2.25,1,0,3,1986,0,335620
2220,4,2.25,1,0,3,1978,0,464000
1390,2,1,1,0,4,1925,0,354000
2160,4,3.5,2,0,3,1998,0,601000
1840,3,2.25,1,0,3,1979,0,285000
1690,2,2,2,0,3,1906,0,462500
2650,4,2.5,2,0,4,1989,0,350000
1120,4,1,1,0,3,1972,0,329000
2500,4,2.5,1,0,3,1984,2008,312500
2220,4,2.5,2,0,3,2001,0,370000
1260,3,1.75,1,0,3,1979,0,399900
1480,3,1,1.5,0,4,1925,0,398000
930,2,1.5,1,0,4,1909,0,550500
2780,3,2.75,1.5,0,4,1913,0,709000
2770,5,2.75,1,0,3,1965,0,402000
1530,3,1.5,1,0,3,1952,0,450000
2140,3,2.25,1,0,3,1961,0,524000
4600,4,2.75,1,0,3,1989,0,800000
1760,4,1,1,0,3,1966,0,185000
1760,4,1,1,0,3,1966,0,365000
3110,4,2.5,2,0,3,1989,0,925000
2260,3,1.75,1,0,4,1968,0,714000
1460,3,2,1,0,5,1972,0,495000
2050,3,2.25,1,0,3,1990,0,535000
2340,4,2.5,1,0,3,1953,2007,880000
1230,3,1.5,1,0,4,1949,0,150000
1880,3,2.25,1,0,4,1972,0,554500
1280,3,1.75,1.5,0,5,1916,0,520000
3660,4,2.75,2,0,3,2014,0,839990
1650,3,2.5,2,0,3,2003,0,500000
1960,2,1,1.5,0,4,1936,0,305000
1580,3,2.5,2,0,3,2003,0,247800
2490,4,2.5,2,0,3,2000,0,344200
2000,4,2.5,2,0,3,2003,0,459950
1550,4,1.75,1,0,4,1967,0,229900
2820,4,2.25,1,0,3,1974,0,750000
2600,4,2.5,1,0,3,1983,0,509000
2200,4,1,1,0,4,1956,0,680000
2500,5,2.5,1,0,4,1977,0,661500
1270,2,1,3,0,3,2000,0,370000
2900,4,2.75,1,0,4,1978,0,785000
840,2,1,1,0,3,1952,0,355000
1940,4,2,1,0,4,1951,0,446000
3490,5,3.5,2,0,3,1996,0,830000
1940,3,2.5,2,0,3,1990,0,324000
2490,4,2.25,2,0,3,1981,0,500000
1390,3,1,1,0,4,1951,0,745000
3940,4,2.5,2,0,4,1921,0,1197000
1760,2,2.5,1,0,3,1988,0,385000
2560,3,2.25,1,0,3,1958,0,565000
2300,4,2.5,1,0,4,1979,0,465000
1770,3,3.25,3,0,3,2001,0,401000
2310,3,1.75,1,0,4,1978,0,385000
2310,3,2.5,2,0,4,1989,0,395000
2000,5,1.5,1.5,0,3,1946,0,245000
1540,3,2,1,0,3,1994,0,500000
2590,5,1.75,1,0,4,1979,0,334000
980,3,1,1,0,4,1953,0,550000
1730,3,1,1,0,4,1961,0,216000
3070,3,2.5,3,0,4,1928,0,340500
2100,4,2.25,2,0,4,1975,0,375000
2080,3,2.75,1,0,3,1966,0,600000
1890,4,1.75,1,0,4,1960,0,375000
2000,4,1.75,1.5,0,5,1926,0,536500
3030,3,3,2,0,4,1984,0,599900
1110,2,1.5,1,0,5,1904,0,750000
1650,3,1,1,0,3,1955,0,355000
1410,3,2,1,0,4,1947,0,590000
2140,2,1,1,0,4,1946,0,680000
1860,3,2.5,2,0,3,1994,0,429000
1170,2,1,1,0,4,1909,0,581000
980,3,1.5,1,0,4,1968,0,463800
7400,5,5.5,2,0,3,2001,0,2983000
1650,5,1.75,1.5,0,3,1902,0,443000
1480,3,2.5,1,0,3,1986,0,276200
4060,5,3.5,2,0,3,2001,0,630000
1370,3,1.75,2,0,5,1927,0,570000
2480,4,2.25,2,0,3,1929,0,979700
2030,4,2.5,1.5,0,4,1921,0,730000
2200,5,2.25,1,0,4,1963,0,268450
1770,3,1.75,1,0,3,1962,0,490000
2550,3,2.5,1,0,5,1957,0,808000
1250,3,1,1,0,4,1969,0,350000
2390,4,1.75,1,0,3,1957,0,695000
5730,4,2.5,2,0,3,1991,0,1228000
1120,1,1,1.5,0,3,1950,0,309950
1270,3,1,1,0,4,1942,0,134000
2390,4,2.5,2,0,3,1988,0,645500
1760,3,2,1.5,0,3,1927,0,750000
2560,3,2.5,2,0,3,1967,2003,1399000
1820,4,1.75,1,0,4,1955,0,344900
1840,2,3.25,3,0,3,2001,0,601450
1810,4,2,2,0,3,1909,0,575000
2470,3,1.75,1,0,4,1962,0,405000
2520,4,2.75,2,0,3,1999,0,518000
1600,2,1,1,0,3,1947,0,265000
1280,3,1,1,0,5,1969,0,180000
1590,3,2.5,2,0,3,1985,0,285000
2000,3,2.75,1,0,3,1954,2014,433000
1780,3,1.75,1,0,3,1977,0,399000
1700,3,2.5,2,0,5,1966,0,565000
1970,3,1.5,1,0,3,1966,0,406500
1940,4,1.75,1,0,4,1955,0,420000
3290,4,3.5,1.5,0,3,1906,2004,965000
3500,4,3.5,2,0,3,1996,0,1375000
3260,5,2.25,2,0,4,1982,0,353950
4230,5,3.25,2,0,3,1996,0,847700
1590,5,1,1.5,0,3,1942,0,185000
1010,2,1.5,1,0,4,1923,0,269000
1820,3,1.75,1,0,3,1976,0,422800
870,2,1,1,0,3,1947,0,379950
1620,3,2,1,0,3,1969,0,525000
3980,4,3.5,2,0,3,2006,0,810000
1630,4,1,1,0,3,1962,0,209950
1230,3,2,2,0,3,2003,0,439950
3510,4,2,1,0,3,1965,1982,554820
2160,4,2.5,2,0,3,2002,0,359000
1020,3,1,1,0,3,1941,0,242500
1590,3,1.75,1,0,4,1954,0,330000
3440,3,2.25,2,0,4,1979,0,740000
3020,5,1,2,0,3,1901,0,630000
2280,3,1.75,1,0,4,1941,0,750000
2790,4,2.5,2,0,3,1999,0,695000
580,2,0.5,1,0,3,1941,0,109000
2030,3,1.5,1,0,5,1961,0,389000
850,2,1,1,0,5,1924,0,447000
2480,3,2,1,0,2,1955,0,1200000
1010,3,1.75,1,0,4,1977,0,315000
2420,3,2.5,2,0,3,1988,0,640000
2180,3,2.25,2,0,3,1984,0,570000
1830,3,2.75,2,0,3,1997,0,495000
2040,5,2.75,1,0,4,1969,0,449500
2640,4,2.75,2,0,3,1943,2004,1084500
1060,2,1,1,0,3,1952,0,294950
1640,3,1,1,0,3,1960,0,170500
1190,4,1,1.5,0,3,1926,0,312000
2180,3,2.5,1,0,3,1992,0,350000
2120,4,2.5,2,0,4,1989,0,690000
2210,4,2.5,2,0,3,1999,0,375000
2510,4,2.5,2,0,3,1987,0,575000
2500,4,2.25,1,0,4,1978,0,646000
1560,3,2.5,2,0,4,1974,0,239950
2510,5,2.5,1.5,0,4,1929,0,400000
3060,4,1.75,1,0,3,1958,0,455000
1310,3,2,1,0,3,1990,0,240000
4260,4,4,2,0,3,1939,2010,3400000
2500,3,2,1.5,0,5,1922,0,695000
670,2,1,1,0,5,1942,0,304950
1840,3,1.75,1,0,4,1914,0,650000
1480,3,1.75,2,0,3,1995,0,402500
2420,3,2.5,2,0,3,1998,0,482000
1820,3,2,1,0,5,1923,0,655000
1940,5,2.75,2,0,5,1951,0,577000
1630,3,2.5,2,0,3,1986,0,350000
2520,4,2.25,1,0,3,1970,0,415000
2120,4,2.5,2,0,2,1983,0,396400
2490,3,2.5,2,0,3,2000,0,654300
3410,4,2.5,2,0,3,2004,0,774950
2380,4,2,2,0,3,1925,0,855000
2490,3,2.5,2,0,5,1918,0,1145000
1240,2,2.5,2,0,3,2007,0,330000
1900,4,2.25,1,0,4,1959,0,290000
2390,3,3,1.5,0,3,2008,0,519500
1810,3,1.75,1,0,3,1977,0,450000
4490,3,3.5,2,1,3,1993,0,3120000
1620,3,1,1.5,0,3,1928,0,265000
2640,4,2.5,2,0,3,1990,0,359000
2870,4,3.75,2,0,3,2012,0,2000000
3250,4,2.5,1,0,3,1985,0,1050000
800,2,1,1,0,5,1946,0,402500
1360,3,1.75,1,0,4,1957,0,450000
1950,5,2.25,1,0,3,1980,0,262500
1970,4,2.25,2,0,3,1979,0,285000
2020,3,2.5,2,0,3,2005,0,290000
2280,2,2.5,1,0,3,2005,0,752500
3540,4,2.75,2,0,3,1998,0,820000
1560,3,2.5,2,0,3,1999,0,292000
750,2,1,1,0,3,1937,0,213000
2240,4,3,2,0,3,1942,1993,400000
590,1,0.75,1,0,3,1944,0,202000
690,1,,1,0,4,1948,0,484000
1580,3,2,1,0,3,1981,0,617450
1040,3,1,1,0,4,1956,0,250000
1880,5,1.75,1,0,3,1963,0,405000
1070,2,1,1,0,3,1951,0,325000
1860,3,3,1,0,5,1954,0,301350
1550,2,1.75,1,0,3,1940,0,425000
1860,3,1,1,0,3,1954,0,460000
3090,3,2.5,2,0,3,1992,0,938000
1720,3,1.75,1,0,3,1985,0,348000
1260,2,1,1.5,0,5,1926,0,435000
1120,3,1.5,1,0,4,1963,0,227950
1250,2,1,1,0,3,1948,0,425000
1810,3,2,1.5,0,3,1925,0,550000
1890,3,2.5,2,0,4,1992,0,347500
2020,4,1.75,1,0,3,1959,0,397000
1790,4,1.75,1,0,4,1969,0,410000
3190,3,3.5,2,0,3,1998,0,780000
3030,4,3.25,1.5,0,5,1925,0,1350000
1630,3,2.25,2,0,3,2004,0,476000
1180,3,1.75,1,0,4,1967,0,390000
1560,3,2,1,0,4,1968,0,226500
1340,3,2,2,0,3,1984,0,495000
2590,5,3.25,1,0,4,1968,0,1500000
1020,3,1,1,0,3,1950,0,385000
2370,3,2.5,2,0,3,2003,0,535950
3170,4,2.5,2.5,0,3,1989,0,910000
1120,2,1,1,0,3,1926,0,465000
1440,3,1.75,1,0,3,1983,0,495000
2170,4,2,1.5,0,5,1920,0,250000
3490,4,2.25,2,0,4,1928,0,1225000
1970,4,2.25,2,0,3,1973,0,400000
2780,4,2.5,2,0,3,1987,0,715000
2250,3,2,1,0,3,1992,0,342000
1340,4,1.75,1,0,5,1967,0,420000
1400,3,1,1,0,4,1968,0,148226
1510,3,1,1,0,4,1968,0,313000
1320,3,1,1,0,3,1959,0,150000
820,2,1,1,0,3,1954,0,150000
1080,2,1,1,0,3,1958,0,230000
840,2,1,1,0,4,1948,0,389100
2070,4,2.25,1,0,5,1974,0,645000
1520,3,1,1,0,3,1958,0,310000
1210,2,1.75,2,0,3,2014,0,351358
3810,5,2.75,2,0,3,2014,0,1700000
5370,4,3.5,2,0,3,2002,0,1565000
1540,3,2,2,0,3,1900,1988,850000
2310,4,2.5,2,0,3,1991,0,470000
1870,3,2.25,3,0,3,2008,0,770000
1840,3,1.75,1,0,4,1977,0,366000
2060,3,2.5,2,0,3,1987,0,545000
1010,3,1,1,0,4,1968,0,205000
1020,2,1,1,0,4,1948,0,405000
2220,4,2.5,1,0,3,1973,0,467000
1050,2,1,1,0,4,1909,0,392500
3030,4,2.75,1.5,0,3,1973,0,901000
1800,3,1.75,1,0,3,1972,0,500000
1860,3,2.5,2,0,3,2000,0,384950
4070,4,3.5,2,0,3,2006,0,1700000
860,2,1,1,0,3,1948,0,245000
3080,4,2.25,2,0,4,1968,0,1165000
1280,3,1.5,2,0,3,1983,0,184500
1540,2,2,1.5,0,3,1986,0,269000
1530,3,2.5,2,0,3,1998,0,570000
2350,4,1.75,1,0,4,1961,0,850000
920,3,1,1,0,4,1969,0,209000
1840,4,1.75,1,0,4,1933,0,327000
1650,3,1.5,1,0,4,1961,0,369500
1760,3,1.75,1,0,4,1976,0,440000
3290,4,2.25,1.5,0,4,1968,0,947500
1270,2,1,1.5,0,4,1919,0,510000
